id,year,record_ref,AgencyCode,AgencyName,DateOfStop,TimeOfStop,DurationOfStop,ZIP,VehicleMake,VehicleYear,DriversYearofBirth,DriverSex,DriverRace,ReasonForStop,TypeOfMovingViolation,ResultOfStop,BeatLocationOfStop,VehicleConsentSearchRequested,VehicleConsentGiven,VehicleSearchConducted,VehicleSearchConductedBy,VehicleContrabandFound,VehicleDrugsFound,VehicleDrugParaphernaliaFound,VehicleAlcoholFound,VehicleWeaponFound,VehicleStolenPropertyFound,VehicleOtherContrabandFound,VehicleDrugAmount,DriverConsentSearchRequested,DriverConsentGiven,DriverSearchConducted,DriverSearchConductedBy,PassengerConsentSearchRequested,PassengerConsentGiven,PassengerSearchConducted,PassengerSearchConductedBy,DriverPassengerContrabandFound,DriverPassengerDrugsFound,DriverPassengerDrugParaphernaliaFound,DriverPassengerAlcoholFound,DriverPassengerWeaponFound,DriverPassengerStolenPropertyFound,DriverPassengerOtherContrabandFound,DriverPassengerDrugAmount,PoliceDogPerformSniffOfVehicle,PoliceDogAlertIfSniffed,PoliceDogVehicleSearched,PoliceDogContrabandFound,PoliceDogDrugsFound,PoliceDogDrugParaphernaliaFound,PoliceDogAlcoholFound,PoliceDogWeaponFound,PoliceDogStolenPropertyFound,PoliceDogOtherContrabandFound,PoliceDogDrugAmount,SearchConducted,VehicleSearchType,PassengersSearchType,DriverSearchType,ContrabandFound,DrugsFound,AlcoholFound,ParaphernaliaFound,WeaponFound,StolenPropertyFound,OtherContrabandFound,DrugQuantity,ConsentSearchRequested,WasConsentGranted,WasConsentSearchPerformed,WasConsentContrabandFound,ConsentDrugsFound,ConsentAlcoholFound,ConsentParaphernaliaFound,ConsentWeaponFound,ConsentStolenPropertyFound,ConsentOtherContrabandFound,ConsentDrugQuantity,TypeOfRoadway,Passenger1SearchType,Passenger2SearchType,Passenger3SearchType,Passenger4SearchType,Passenger5SearchType,Passenger6SearchType,driver_race,search_conducted,search_hit,consent_search_requested,consent_search_conducted,dog_sniff,dog_search_conducted,dog_search_hit,outcome,Agency_id
42907652,2023,2023-457346,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-16,15:20:00,15,60131,HONDA,2013,1964,1,1,1,4,1,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42907653,2023,2023-457347,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-16,17:27:00,5,60622,TOYOTA,2015,1970,2,1,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42907658,2023,2023-457352,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-16,15:09:00,6,60617,TOW TRUCK,2012,2002,1,2,1,2,1,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42907660,2023,2023-457354,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-17,02:40:00,7,60621,TOYOTA,2019,1988,1,2,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42907662,2023,2023-457356,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-17,15:19:00,6,60617,FORD,2018,1992,1,2,1,4,1,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42907664,2023,2023-457358,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-18,20:07:00,12,46205,FORD,2014,1984,2,4,1,2,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42907714,2023,2023-457408,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-20,06:37:00,20,38115,MITSUBUSHI,2002,1985,1,2,1,4,1,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42910634,2023,2023-460328,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-21,09:22:00,7,60617,DODGE,2012,1958,1,2,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42910638,2023,2023-460332,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-21,13:01:00,11,60626,TOYOTA,2019,1966,1,2,1,6,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42917163,2023,2023-466857,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-22,13:18:00,15,60615,KIA,2009,2002,2,2,2,0,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42917164,2023,2023-466858,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-22,18:59:00,6,60620,PONTIAC,2007,1972,2,2,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42917166,2023,2023-466860,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-21,07:04:00,7,60617,CHRYSTLER,2012,1968,2,2,1,6,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42917170,2023,2023-466864,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-24,01:41:00,22,60202,TOYOTA,2014,1966,1,2,1,6,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42917172,2023,2023-466866,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-24,12:53:00,5,60643,CADALLIC,2011,1992,2,2,1,4,3,137,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42917173,2023,2023-466867,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-24,00:39:00,8,60637,HONDA,2013,2004,1,2,1,4,1,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42917175,2023,2023-466869,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-26,08:57:00,10,60605,GENISIS,2003,1992,2,2,1,1,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42917177,2023,2023-466871,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-25,11:00:00,10,60615,FORD,2015,1998,2,2,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42923683,2023,2023-473377,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-28,20:49:00,5,60615,nissan,2019,1983,1,2,1,6,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42925451,2023,2023-475145,14057,UNIVERSITY OF CHICAGO POLICE,2023-06-29,17:13:00,5,60607,subaru,2010,1984,1,5,1,6,3,211,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42931538,2023,2023-481232,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-01,15:17:00,5,60615,dodge,2009,1999,1,2,1,2,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42932147,2023,2023-481841,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-02,21:05:00,10,55126,MITSUBISHI,2018,1991,2,2,1,4,1,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42940046,2023,2023-489740,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-03,14:48:00,7,60628,HONDA,2023,1989,1,2,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42940047,2023,2023-489741,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-04,14:15:00,25,60649,JEEP,2017,1992,2,2,1,4,1,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42955922,2023,2023-505616,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-06,23:18:00,10,60651,HYUANDI,2021,1995,1,4,1,2,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42955924,2023,2023-505618,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-06,13:19:00,5,60615,FORD,2016,1996,1,1,1,2,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42955925,2023,2023-505619,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-06,13:50:00,7,60612,LINCOLN,2011,1988,1,2,1,6,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42959395,2023,2023-509089,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-09,11:31:00,6,22043,FORD,2006,2003,1,1,2,0,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42959396,2023,2023-509090,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-09,23:20:00,6,60637,LEXUS,2017,1980,2,2,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42959398,2023,2023-509092,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-08,16:31:00,10,60649,BUICK,2007,1970,1,2,1,6,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42973507,2023,2023-523201,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-11,20:58:00,60,60620,KIA,2011,1997,2,2,1,4,1,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42973509,2023,2023-523203,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-10,17:06:00,5,60649,TOYOTA,2009,1971,1,2,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42973510,2023,2023-523204,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-09,16:22:00,3,60637,NISSAN,2020,1990,2,1,1,4,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42973511,2023,2023-523205,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-10,12:11:00,10,60637,CHRYSTLER,2017,1959,1,2,1,4,3,141,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42977273,2023,2023-526967,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-09,13:04:00,5,60615,TOYOTA,2023,1997,2,5,1,6,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42977275,2023,2023-526969,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-08,09:17:00,5,44060,NISSAN,2017,1944,2,1,1,6,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42977277,2023,2023-526971,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-12,15:45:00,20,60406,INFINITY,2012,1988,1,2,1,4,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42977280,2023,2023-526974,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-09,14:26:00,8,60473,VOLVO,2014,1978,2,2,1,4,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42989349,2023,2023-539043,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-14,08:35:00,28,60643,NISSAN,2014,1986,1,2,3,0,1,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42989351,2023,2023-539045,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-15,13:08:00,15,60615,BOLKSWAGON,2015,1988,2,2,1,2,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42989355,2023,2023-539049,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-12,20:30:00,7,60637,NISSAN,2016,1955,1,2,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42989357,2023,2023-539051,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-15,17:25:00,5,60637,DODGE,2009,1995,1,2,1,4,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42989365,2023,2023-539059,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-16,16:50:00,7,60637,INFINITY,2017,1991,1,2,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42989367,2023,2023-539061,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-15,20:46:00,5,60623,CHEVEROET,2018,2004,1,2,2,0,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42989369,2023,2023-539063,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-16,10:12:00,5,60615,NISSAN,2020,1974,1,2,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42993438,2023,2023-543132,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-17,17:51:00,8,60619,FORD,2006,1969,1,2,1,1,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42993440,2023,2023-543134,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-17,15:01:00,10,60615,NISSAN,2019,1970,2,2,1,2,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42993441,2023,2023-543135,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-17,14:08:00,10,60620,MERCEDES,2020,1972,2,2,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42993442,2023,2023-543136,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-13,07:33:00,10,60025,LAND ROVER,2013,1987,1,1,1,4,1,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42993444,2023,2023-543138,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-17,10:20:00,10,60617,VOLKSWAGON,2018,1954,2,2,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42993446,2023,2023-543140,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-17,11:30:00,6,60615,NISSAN,2013,1982,1,1,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42993447,2023,2023-543141,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-17,14:40:00,7,60617,CHEVEROLET,2018,1981,1,2,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42996358,2023,2023-546052,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-18,00:33:00,20,46404,NISSAN,2017,1978,2,2,1,4,1,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42998326,2023,2023-548020,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-19,01:25:00,4,60643,JEEP,2018,1999,2,2,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43004144,2023,2023-553838,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-20,13:00:00,15,60620,CHEVEROLET,1998,1969,1,2,1,4,1,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43004145,2023,2023-553839,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-20,17:06:00,4,60305,MERCEDES,2014,1995,1,1,1,2,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43004146,2023,2023-553840,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-20,14:02:00,5,10459,TOYOTA,2023,1990,1,2,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43008175,2023,2023-557869,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-21,22:41:00,16,60649,FORD,2011,2003,2,2,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43008176,2023,2023-557870,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-22,23:00:00,2,60653,HONDA,2016,1969,1,2,1,6,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43008179,2023,2023-557873,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-24,15:08:00,5,60616,BUICK,2011,1978,2,5,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43008182,2023,2023-557876,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-21,23:18:00,60,60615,HONDA,2019,1963,2,2,1,2,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43008184,2023,2023-557878,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-22,03:04:00,12,60607,ACURA,2013,1990,1,2,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43010039,2023,2023-559733,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-25,17:27:00,15,60633,FORD,2011,1982,1,1,1,4,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43018542,2023,2023-568236,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-30,08:35:00,5,60637,FORD,2006,1998,1,2,1,6,1,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43018547,2023,2023-568241,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-30,09:27:00,5,60643,NISSAN,2009,1958,2,2,1,4,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43018548,2023,2023-568242,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-27,15:47:00,8,60619,CHEVEROLET,2011,1994,1,2,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
